"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"6813",2020-05-01,"Mali","MLI",26,490,20250834,1.28389773971778e-06,2.41965343254505e-05,0.0530612244897959
"6814",2020-04-01,"Mali","MLI",1,18,20250834,4.93806822968377e-08,8.88852281343079e-07,0.0555555555555556
"6815",2020-04-12,"Mali","MLI",9,105,20250834,4.4442614067154e-07,5.18497164116796e-06,0.0857142857142857
"6816",2020-04-26,"Mali","MLI",21,370,20250834,1.03699432823359e-06,1.827085244983e-05,0.0567567567567568
"6817",2020-04-16,"Mali","MLI",13,148,20250834,6.41948869858891e-07,7.30834097993199e-06,0.0878378378378378
"6818",2020-04-29,"Mali","MLI",24,424,20250834,1.18513637512411e-06,2.09374092938592e-05,0.0566037735849057
"6819",2020-04-25,"Mali","MLI",21,325,20250834,1.03699432823359e-06,1.60487217464723e-05,0.0646153846153846
"6820",2020-04-05,"Mali","MLI",3,41,20250834,1.48142046890513e-07,2.02460797417035e-06,0.0731707317073171
"6821",2020-03-30,"Mali","MLI",NA,18,20250834,NA,8.88852281343079e-07,NA
"6822",2020-03-31,"Mali","MLI",NA,18,20250834,NA,8.88852281343079e-07,NA
"6823",2020-04-18,"Mali","MLI",13,190,20250834,6.41948869858891e-07,9.38232963639917e-06,0.068421052631579
"6824",2020-03-29,"Mali","MLI",NA,9,20250834,NA,4.4442614067154e-07,NA
"6825",2020-04-03,"Mali","MLI",3,36,20250834,1.48142046890513e-07,1.77770456268616e-06,0.0833333333333333
"6826",2020-04-08,"Mali","MLI",5,56,20250834,2.46903411484189e-07,2.76531820862291e-06,0.0892857142857143
"6827",2020-04-23,"Mali","MLI",17,293,20250834,8.39471599046242e-07,1.44685399129735e-05,0.0580204778156997
"6828",2020-04-02,"Mali","MLI",1,28,20250834,4.93806822968377e-08,1.38265910431146e-06,0.0357142857142857
"6829",2020-04-28,"Mali","MLI",23,408,20250834,1.13575569282727e-06,2.01473183771098e-05,0.0563725490196078
"6830",2020-04-04,"Mali","MLI",3,39,20250834,1.48142046890513e-07,1.92584660957667e-06,0.0769230769230769
"6831",2020-04-17,"Mali","MLI",13,171,20250834,6.41948869858891e-07,8.44409667275926e-06,0.0760233918128655
"6832",2020-05-04,"Mali","MLI",27,563,20250834,1.33327842201462e-06,2.78013241331197e-05,0.0479573712255773
"6833",2020-04-19,"Mali","MLI",13,216,20250834,6.41948869858891e-07,1.0666227376117e-05,0.0601851851851852
"6834",2020-05-02,"Mali","MLI",26,508,20250834,1.28389773971778e-06,2.50853866067936e-05,0.0511811023622047
"6835",2020-04-22,"Mali","MLI",14,258,20250834,6.91329552155728e-07,1.27402160325841e-05,0.0542635658914729
"6836",2020-04-09,"Mali","MLI",7,59,20250834,3.45664776077864e-07,2.91346025551343e-06,0.11864406779661
"6837",2020-04-24,"Mali","MLI",21,309,20250834,1.03699432823359e-06,1.52586308297229e-05,0.0679611650485437
"6838",2020-05-06,"Mali","MLI",32,612,20250834,1.58018183349881e-06,3.02209775656647e-05,0.0522875816993464
"6839",2020-04-13,"Mali","MLI",9,116,20250834,4.4442614067154e-07,5.72815914643318e-06,0.0775862068965517
"6840",2020-05-03,"Mali","MLI",26,544,20250834,1.28389773971778e-06,2.68630911694797e-05,0.0477941176470588
"6841",2020-04-10,"Mali","MLI",7,59,20250834,3.45664776077864e-07,2.91346025551343e-06,0.11864406779661
"6842",2020-04-15,"Mali","MLI",13,144,20250834,6.41948869858891e-07,7.11081825074464e-06,0.0902777777777778
"6843",2020-04-20,"Mali","MLI",14,224,20250834,6.91329552155728e-07,1.10612728344917e-05,0.0625
"6844",2020-05-07,"Mali","MLI",32,631,20250834,1.58018183349881e-06,3.11592105293046e-05,0.0507131537242472
"6845",2020-04-21,"Mali","MLI",14,246,20250834,6.91329552155728e-07,1.21476478450221e-05,0.0569105691056911
"6846",2020-05-05,"Mali","MLI",29,580,20250834,1.43203978660829e-06,2.86407957321659e-05,0.05
"6847",2020-04-27,"Mali","MLI",23,389,20250834,1.13575569282727e-06,1.92090854134699e-05,0.0591259640102828
"6848",2020-04-07,"Mali","MLI",5,47,20250834,2.46903411484189e-07,2.32089206795137e-06,0.106382978723404
"6849",2020-04-06,"Mali","MLI",5,45,20250834,2.46903411484189e-07,2.2221307033577e-06,0.111111111111111
"6850",2020-04-14,"Mali","MLI",10,123,20250834,4.93806822968378e-07,6.07382392251104e-06,0.0813008130081301
"6851",2020-05-08,"Mali","MLI",32,650,20250834,1.58018183349881e-06,3.20974434929445e-05,0.0492307692307692
"6852",2020-03-18,"Malta","MLT",NA,38,441539,NA,8.6062612815629e-05,NA
"6853",2020-03-17,"Malta","MLT",NA,30,441539,NA,6.79441680123387e-05,NA
"6854",2020-04-10,"Malta","MLT",2,337,441539,4.52961120082258e-06,0.000763239487338604,0.00593471810089021
"6855",2020-03-16,"Malta","MLT",NA,21,441539,NA,4.75609176086371e-05,NA
"6856",2020-03-14,"Malta","MLT",NA,12,441539,NA,2.71776672049355e-05,NA
"6857",2020-03-13,"Malta","MLT",NA,9,441539,NA,2.03832504037016e-05,NA
"6858",2020-04-11,"Malta","MLT",2,350,441539,4.52961120082258e-06,0.000792681960143951,0.00571428571428571
"6859",2020-04-29,"Malta","MLT",4,450,441539,9.05922240164515e-06,0.00101916252018508,0.00888888888888889
"6860",2020-03-19,"Malta","MLT",NA,48,441539,NA,0.000108710668819742,NA
"6861",2020-03-20,"Malta","MLT",NA,53,441539,NA,0.000120034696821798,NA
"6862",2020-04-09,"Malta","MLT",1,299,441539,2.26480560041129e-06,0.000677176874522975,0.00334448160535117
"6863",2020-03-27,"Malta","MLT",NA,134,441539,NA,0.000303483950455113,NA
"6864",2020-04-04,"Malta","MLT",NA,202,441539,NA,0.00045749073128308,NA
"6865",2020-04-05,"Malta","MLT",NA,213,441539,NA,0.000482403592887604,NA
"6866",2020-03-21,"Malta","MLT",NA,64,441539,NA,0.000144947558426322,NA
"6867",2020-04-28,"Malta","MLT",4,450,441539,9.05922240164515e-06,0.00101916252018508,0.00888888888888889
"6868",2020-04-26,"Malta","MLT",4,448,441539,9.05922240164515e-06,0.00101463290898426,0.00892857142857143
"6869",2020-04-08,"Malta","MLT",NA,293,441539,NA,0.000663588040920508,NA
"6870",2020-04-22,"Malta","MLT",3,443,441539,6.79441680123387e-06,0.0010033088809822,0.00677200902934537
"6871",2020-04-21,"Malta","MLT",3,431,441539,6.79441680123387e-06,0.000976131213777265,0.00696055684454756
"6872",2020-05-01,"Malta","MLT",4,465,441539,9.05922240164515e-06,0.00105313460419125,0.00860215053763441
"6873",2020-03-28,"Malta","MLT",NA,139,441539,NA,0.000314807978457169,NA
"6874",2020-04-12,"Malta","MLT",3,370,441539,6.79441680123387e-06,0.000837978072152177,0.00810810810810811
"6875",2020-04-27,"Malta","MLT",4,448,441539,9.05922240164515e-06,0.00101463290898426,0.00892857142857143
"6876",2020-05-08,"Malta","MLT",5,486,441539,1.13240280020564e-05,0.00110069552179989,0.0102880658436214
"6877",2020-04-02,"Malta","MLT",NA,188,441539,NA,0.000425783452877322,NA
"6878",2020-04-03,"Malta","MLT",NA,195,441539,NA,0.000441637092080201,NA
"6879",2020-04-30,"Malta","MLT",4,463,441539,9.05922240164515e-06,0.00104860499299043,0.00863930885529158
"6880",2020-04-25,"Malta","MLT",3,447,441539,6.79441680123387e-06,0.00101236810338385,0.00671140939597315
"6881",2020-03-15,"Malta","MLT",NA,18,441539,NA,4.07665008074032e-05,NA
"6882",2020-04-23,"Malta","MLT",3,444,441539,6.79441680123387e-06,0.00100557368658261,0.00675675675675676
"6883",2020-03-25,"Malta","MLT",NA,120,441539,NA,0.000271776672049355,NA
"6884",2020-03-26,"Malta","MLT",NA,129,441539,NA,0.000292159922453056,NA
"6885",2020-04-20,"Malta","MLT",3,427,441539,6.79441680123387e-06,0.00096707199137562,0.00702576112412178
"6886",2020-05-02,"Malta","MLT",4,467,441539,9.05922240164515e-06,0.00105766421539207,0.00856531049250535
"6887",2020-03-29,"Malta","MLT",NA,149,441539,NA,0.000337456034461282,NA
"6888",2020-04-13,"Malta","MLT",3,378,441539,6.79441680123387e-06,0.000856096516955467,0.00793650793650794
"6889",2020-04-14,"Malta","MLT",3,384,441539,6.79441680123387e-06,0.000869685350557935,0.0078125
"6890",2020-04-15,"Malta","MLT",3,393,441539,6.79441680123387e-06,0.000890068600961637,0.00763358778625954
"6891",2020-04-16,"Malta","MLT",3,399,441539,6.79441680123387e-06,0.000903657434564104,0.0075187969924812
"6892",2020-04-17,"Malta","MLT",3,412,441539,6.79441680123387e-06,0.000933099907369451,0.00728155339805825
"6893",2020-04-18,"Malta","MLT",3,422,441539,6.79441680123387e-06,0.000955747963373564,0.00710900473933649
"6894",2020-04-24,"Malta","MLT",3,445,441539,6.79441680123387e-06,0.00100783849218302,0.00674157303370787
"6895",2020-04-07,"Malta","MLT",NA,241,441539,NA,0.000545818149699121,NA
"6896",2020-03-10,"Malta","MLT",NA,4,441539,NA,9.05922240164515e-06,NA
"6897",2020-03-12,"Malta","MLT",NA,6,441539,NA,1.35888336024677e-05,NA
"6898",2020-05-07,"Malta","MLT",5,484,441539,1.13240280020564e-05,0.00109616591059906,0.0103305785123967
"6899",2020-04-01,"Malta","MLT",NA,167,441539,NA,0.000378222535268685,NA
"6900",2020-05-03,"Malta","MLT",4,467,441539,9.05922240164515e-06,0.00105766421539207,0.00856531049250535
"6901",2020-03-30,"Malta","MLT",NA,151,441539,NA,0.000341985645662105,NA
"6902",2020-03-22,"Malta","MLT",NA,73,441539,NA,0.000165330808830024,NA
"6903",2020-03-08,"Malta","MLT",NA,3,441539,NA,6.79441680123387e-06,NA
"6904",2020-05-06,"Malta","MLT",5,482,441539,1.13240280020564e-05,0.00109163629939824,0.0103734439834025
"6905",2020-04-06,"Malta","MLT",NA,234,441539,NA,0.000529964510496242,NA
"6906",2020-04-19,"Malta","MLT",3,426,441539,6.79441680123387e-06,0.000964807185775209,0.00704225352112676
"6907",2020-05-05,"Malta","MLT",4,480,441539,9.05922240164515e-06,0.00108710668819742,0.00833333333333333
"6908",2020-03-24,"Malta","MLT",NA,107,441539,NA,0.000242334199244008,NA
"6909",2020-05-04,"Malta","MLT",4,477,441539,9.05922240164515e-06,0.00108031227139618,0.00838574423480084
"6910",2020-03-31,"Malta","MLT",NA,156,441539,NA,0.000353309673664161,NA
"6911",2020-03-23,"Malta","MLT",NA,90,441539,NA,0.000203832504037016,NA
"6912",2020-04-27,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6913",2020-03-26,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6914",2020-04-09,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6915",2020-04-11,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6916",2020-03-25,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6917",2020-05-03,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6918",2020-04-26,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6919",2020-04-28,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6920",2020-05-02,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6921",2020-04-13,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6922",2020-04-07,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6923",2020-04-10,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6924",2020-03-24,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6925",2020-04-17,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6926",2020-05-01,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6927",2020-03-27,"Mauritania","MRT",NA,3,4649660,NA,6.45208466855641e-07,NA
"6928",2020-03-28,"Mauritania","MRT",NA,3,4649660,NA,6.45208466855641e-07,NA
"6929",2020-04-12,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6930",2020-04-25,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6931",2020-03-31,"Mauritania","MRT",NA,5,4649660,NA,1.0753474447594e-06,NA
"6932",2020-03-17,"Mauritania","MRT",NA,1,4649660,NA,2.1506948895188e-07,NA
"6933",2020-03-18,"Mauritania","MRT",NA,1,4649660,NA,2.1506948895188e-07,NA
"6934",2020-04-08,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6935",2020-03-23,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6936",2020-04-06,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6937",2020-04-05,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6938",2020-04-04,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6939",2020-04-18,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6940",2020-04-19,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6941",2020-04-20,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6942",2020-03-29,"Mauritania","MRT",NA,5,4649660,NA,1.0753474447594e-06,NA
"6943",2020-03-30,"Mauritania","MRT",NA,5,4649660,NA,1.0753474447594e-06,NA
"6944",2020-03-15,"Mauritania","MRT",NA,1,4649660,NA,2.1506948895188e-07,NA
"6945",2020-04-01,"Mauritania","MRT",NA,5,4649660,NA,1.0753474447594e-06,NA
"6946",2020-04-02,"Mauritania","MRT",NA,5,4649660,NA,1.0753474447594e-06,NA
"6947",2020-04-03,"Mauritania","MRT",1,6,4649660,2.1506948895188e-07,1.29041693371128e-06,0.166666666666667
"6948",2020-03-22,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6949",2020-03-21,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6950",2020-04-30,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6951",2020-04-21,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6952",2020-04-24,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6953",2020-05-04,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6954",2020-03-16,"Mauritania","MRT",NA,1,4649660,NA,2.1506948895188e-07,NA
"6955",2020-05-06,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6956",2020-04-14,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6957",2020-04-15,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6958",2020-04-16,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6959",2020-04-29,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6960",2020-04-23,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6961",2020-05-07,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6962",2020-03-19,"Mauritania","MRT",NA,1,4649660,NA,2.1506948895188e-07,NA
"6963",2020-05-05,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6964",2020-04-22,"Mauritania","MRT",1,7,4649660,2.1506948895188e-07,1.50548642266316e-06,0.142857142857143
"6965",2020-03-20,"Mauritania","MRT",NA,2,4649660,NA,4.30138977903761e-07,NA
"6966",2020-05-08,"Mauritania","MRT",1,8,4649660,2.1506948895188e-07,1.72055591161504e-06,0.125
"6967",2020-03-28,"Mauritius","MUS",2,94,1271767,1.57261510952871e-06,7.39129101478494e-05,0.0212765957446809
"6968",2020-03-29,"Mauritius","MUS",2,102,1271767,1.57261510952871e-06,8.02033705859643e-05,0.0196078431372549
"6969",2020-05-06,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6970",2020-03-27,"Mauritius","MUS",2,81,1271767,1.57261510952871e-06,6.36909119359128e-05,0.0246913580246914
"6971",2020-04-19,"Mauritius","MUS",9,325,1271767,7.0767679928792e-06,0.000255549955298416,0.0276923076923077
"6972",2020-03-26,"Mauritius","MUS",2,48,1271767,1.57261510952871e-06,3.77427626286891e-05,0.0416666666666667
"6973",2020-03-30,"Mauritius","MUS",3,110,1271767,2.35892266429307e-06,8.64938310240791e-05,0.0272727272727273
"6974",2020-03-31,"Mauritius","MUS",3,128,1271767,2.35892266429307e-06,0.000100647367009837,0.0234375
"6975",2020-05-05,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6976",2020-04-21,"Mauritius","MUS",9,328,1271767,7.0767679928792e-06,0.000257908877962709,0.0274390243902439
"6977",2020-03-24,"Mauritius","MUS",2,36,1271767,1.57261510952871e-06,2.83070719715168e-05,0.0555555555555556
"6978",2020-04-29,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6979",2020-04-20,"Mauritius","MUS",9,328,1271767,7.0767679928792e-06,0.000257908877962709,0.0274390243902439
"6980",2020-05-04,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6981",2020-04-07,"Mauritius","MUS",7,244,1271767,5.50415288335049e-06,0.000191859043362503,0.0286885245901639
"6982",2020-04-22,"Mauritius","MUS",9,328,1271767,7.0767679928792e-06,0.000257908877962709,0.0274390243902439
"6983",2020-04-18,"Mauritius","MUS",9,324,1271767,7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"6984",2020-04-06,"Mauritius","MUS",7,227,1271767,5.50415288335049e-06,0.000178491814931509,0.0308370044052863
"6985",2020-04-14,"Mauritius","MUS",9,324,1271767,7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"6986",2020-04-15,"Mauritius","MUS",9,324,1271767,7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"6987",2020-05-07,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6988",2020-05-03,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6989",2020-03-25,"Mauritius","MUS",2,42,1271767,1.57261510952871e-06,3.30249173001029e-05,0.0476190476190476
"6990",2020-04-17,"Mauritius","MUS",9,324,1271767,7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"6991",2020-04-30,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6992",2020-03-23,"Mauritius","MUS",2,28,1271767,1.57261510952871e-06,2.2016611533402e-05,0.0714285714285714
"6993",2020-04-28,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6994",2020-04-24,"Mauritius","MUS",9,331,1271767,7.0767679928792e-06,0.000260267800627002,0.027190332326284
"6995",2020-04-08,"Mauritius","MUS",7,268,1271767,5.50415288335049e-06,0.000210730424676847,0.0261194029850746
"6996",2020-04-10,"Mauritius","MUS",7,314,1271767,5.50415288335049e-06,0.000246900572196008,0.0222929936305732
"6997",2020-05-08,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6998",2020-05-02,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"6999",2020-04-13,"Mauritius","MUS",9,324,1271767,7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"7000",2020-04-01,"Mauritius","MUS",3,143,1271767,2.35892266429307e-06,0.000112441980331303,0.020979020979021
"7001",2020-04-02,"Mauritius","MUS",5,154,1271767,3.93153777382178e-06,0.000121091363433711,0.0324675324675325
"7002",2020-04-23,"Mauritius","MUS",9,329,1271767,7.0767679928792e-06,0.000258695185517473,0.027355623100304
"7003",2020-05-01,"Mauritius","MUS",10,332,1271767,7.86307554764355e-06,0.000261054108181766,0.0301204819277108
"7004",2020-04-04,"Mauritius","MUS",7,186,1271767,5.50415288335049e-06,0.00014625320518617,0.0376344086021505
"7005",2020-04-05,"Mauritius","MUS",7,196,1271767,5.50415288335049e-06,0.000154116280733814,0.0357142857142857
"7006",2020-04-27,"Mauritius","MUS",9,332,1271767,7.0767679928792e-06,0.000261054108181766,0.0271084337349398
"7007",2020-04-11,"Mauritius","MUS",9,318,1271767,7.0767679928792e-06,0.000250045802415065,0.0283018867924528
"7008",2020-04-25,"Mauritius","MUS",9,331,1271767,7.0767679928792e-06,0.000260267800627002,0.027190332326284
"7009",2020-04-09,"Mauritius","MUS",7,273,1271767,5.50415288335049e-06,0.000214661962450669,0.0256410256410256
"7010",2020-03-22,"Mauritius","MUS",1,14,1271767,7.86307554764355e-07,1.1008305766701e-05,0.0714285714285714
"7011",2020-04-03,"Mauritius","MUS",7,169,1271767,5.50415288335049e-06,0.000132885976755176,0.0414201183431953
"7012",2020-04-16,"Mauritius","MUS",9,324,1271767,7.0767679928792e-06,0.000254763647743651,0.0277777777777778
"7013",2020-04-26,"Mauritius","MUS",9,331,1271767,7.0767679928792e-06,0.000260267800627002,0.027190332326284
"7014",2020-03-20,"Mauritius","MUS",NA,3,1271767,NA,2.35892266429307e-06,NA
"7015",2020-03-21,"Mauritius","MUS",NA,12,1271767,NA,9.43569065717226e-06,NA
"7016",2020-04-12,"Mauritius","MUS",9,319,1271767,7.0767679928792e-06,0.000250832109969829,0.0282131661442006
"7017",2020-04-22,"Mexico","MEX",857,9501,128932753,6.64687583301661e-06,7.36895767672005e-05,0.0902010314703715
"7018",2020-04-02,"Mexico","MEX",37,1378,128932753,2.86971302008885e-07,1.06877420045471e-05,0.0268505079825835
"7019",2020-04-21,"Mexico","MEX",712,8772,128932753,5.5222585683872e-06,6.80354665195119e-05,0.0811673506611947
"7020",2020-04-17,"Mexico","MEX",486,6297,128932753,3.76940683179238e-06,4.88394132094581e-05,0.0771796093377799
"7021",2020-04-03,"Mexico","MEX",50,1510,128932753,3.87799056768764e-07,1.17115315144167e-05,0.033112582781457
"7022",2020-04-04,"Mexico","MEX",60,1688,128932753,4.65358868122517e-07,1.30920961565135e-05,0.0355450236966825
"7023",2020-05-03,"Mexico","MEX",2061,22088,128932753,1.59850771200084e-05,0.000171314111318169,0.0933085838464325
"7024",2020-04-29,"Mexico","MEX",1569,16752,128932753,1.21691344014038e-05,0.000129928195979807,0.0936604584527221
"7025",2020-04-30,"Mexico","MEX",1732,17799,128932753,1.343335932647e-05,0.000138048708228545,0.0973088375751447
"7026",2020-05-07,"Mexico","MEX",2704,27634,128932753,2.09721729900547e-05,0.00021432878269496,0.097850474053702
"7027",2020-05-08,"Mexico","MEX",2961,29616,128932753,2.29654601418462e-05,0.000229701137305274,0.0999797406807131
"7028",2020-04-24,"Mexico","MEX",1069,11633,128932753,8.29114383371617e-06,9.02253285478206e-05,0.0918937505372647
"7029",2020-04-18,"Mexico","MEX",546,6875,128932753,4.2347656999149e-06,5.3322370305705e-05,0.0794181818181818
"7030",2020-04-19,"Mexico","MEX",650,7497,128932753,5.04138773799393e-06,5.81465905719084e-05,0.0867013472055489
"7031",2020-04-20,"Mexico","MEX",686,8261,128932753,5.32060305886744e-06,6.40721601593352e-05,0.0830407940927249
"7032",2020-04-14,"Mexico","MEX",332,5014,128932753,2.57498573694459e-06,3.88884894127716e-05,0.0662145991224571
"7033",2020-03-28,"Mexico","MEX",12,717,128932753,9.30717736245033e-08,5.56103847406407e-06,0.0167364016736402
"7034",2020-03-13,"Mexico","MEX",NA,16,128932753,NA,1.24095698166004e-07,NA
"7035",2020-05-01,"Mexico","MEX",1859,19224,128932753,1.44183689306626e-05,0.000149100981346454,0.0967020391177695
"7036",2020-05-02,"Mexico","MEX",1972,20739,128932753,1.529479479896e-05,0.000160851292766548,0.095086551907035
"7037",2020-04-23,"Mexico","MEX",970,10544,128932753,7.52330170131402e-06,8.17790650913969e-05,0.0919954476479514
"7038",2020-02-29,"Mexico","MEX",NA,2,128932753,NA,1.55119622707506e-08,NA
"7039",2020-05-06,"Mexico","MEX",2507,26025,128932753,1.94442447063858e-05,0.000201849409048142,0.0963304514889529
"7040",2020-03-01,"Mexico","MEX",NA,4,128932753,NA,3.10239245415011e-08,NA
"7041",2020-04-25,"Mexico","MEX",1221,12872,128932753,9.47005296629321e-06,9.98349891745505e-05,0.0948570540708515
"7042",2020-04-26,"Mexico","MEX",1305,13842,128932753,1.01215553816647e-05,0.000107358290875865,0.0942782834850455
"7043",2020-04-15,"Mexico","MEX",406,5399,128932753,3.14892834096236e-06,4.18745421498911e-05,0.0751991109464716
"7044",2020-04-16,"Mexico","MEX",449,5847,128932753,3.4824355297835e-06,4.53492216985392e-05,0.0767915170172738
"7045",2020-04-01,"Mexico","MEX",29,1215,128932753,2.24923452925883e-07,9.42351707948096e-06,0.0238683127572016
"7046",2020-04-12,"Mexico","MEX",273,4219,128932753,2.11738284995745e-06,3.27224844101483e-05,0.0647072766058308
"7047",2020-04-06,"Mexico","MEX",94,2143,128932753,7.29062226725276e-07,1.66210675731092e-05,0.0438637424171722
"7048",2020-03-14,"Mexico","MEX",NA,26,128932753,NA,2.01655509519757e-07,NA
"7049",2020-03-15,"Mexico","MEX",NA,41,128932753,NA,3.17995226550386e-07,NA
"7050",2020-04-05,"Mexico","MEX",79,1890,128932753,6.12722509694647e-07,1.46588043458593e-05,0.0417989417989418
"7051",2020-03-24,"Mexico","MEX",4,367,128932753,3.10239245415011e-08,2.84644507668273e-06,0.0108991825613079
"7052",2020-04-07,"Mexico","MEX",125,2439,128932753,9.69497641921909e-07,1.89168379891803e-05,0.0512505125051251
"7053",2020-03-22,"Mexico","MEX",2,251,128932753,1.55119622707506e-08,1.94675126497919e-06,0.00796812749003984
"7054",2020-03-23,"Mexico","MEX",2,316,128932753,1.55119622707506e-08,2.45089003877859e-06,0.00632911392405063
"7055",2020-03-12,"Mexico","MEX",NA,11,128932753,NA,8.5315792489128e-08,NA
"7056",2020-03-30,"Mexico","MEX",20,993,128932753,1.55119622707506e-07,7.70168926742765e-06,0.0201409869083585
"7057",2020-04-13,"Mexico","MEX",296,4661,128932753,2.29577041607108e-06,3.61506280719842e-05,0.0635056854752199
"7058",2020-03-31,"Mexico","MEX",28,1094,128932753,2.17167471790508e-07,8.48504336210055e-06,0.0255941499085923
"7059",2020-03-18,"Mexico","MEX",NA,93,128932753,NA,7.21306245589901e-07,NA
"7060",2020-03-19,"Mexico","MEX",NA,118,128932753,NA,9.15205773974283e-07,NA
"7061",2020-03-20,"Mexico","MEX",NA,164,128932753,NA,1.27198090620155e-06,NA
"7062",2020-04-08,"Mexico","MEX",141,2785,128932753,1.09359334008791e-06,2.16004074620201e-05,0.0506283662477558
